Sexo,Edad,Ocupacion,DIRECTORIO_new,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia,Victima_hurto_residencial_2022,Hurto_objeto_personal_2022,Victima_delito_cibernetico_2022,Implicado_violencia_fisica_2022,Victima_fraude_2022,Victima_amenazas_2022,Victima_acoso_laboral_2022,Victima_acoso_escolar_2022,Victima_secuestro_2022,Victima_invasiones_domiciliarias_2022,Victima_desplazamiento_2022,Victima_acoso_callejero_2022,Victima_acoso_sexual_2022,se_siente_inseguro_barrio,se_siente_inseguro_ciudad,la_seguridad_en_los_ultimos_6_meses,puede_ser_victima_delito,inseguro_trabajo/estudio,inseguro_parques,inseguro_lugares_comerciales,inseguro_transporte_publico,inseguro_puentes_peatonales,causa_delincuencia,hurto_celulares_aumento,ladrones_pandillas_aumento,vendedores_droga_aumento,pobreza_aumento,desempleo_aumento,inmigrante_aumento,venta_compra_articulos_robados,habitantes_calle_aumento,prostitucion_aumento,extorcion_aumento,satisfecho_vida,satisfecho_situacion_economica,satisfecho_situacion_laboral,Ciudad,Clase,Estrato,homicidio,extorsiones,vandalismo,consumo_drogas,consumo_alcohol,agresiones_vecinos,violaciones_sexuales,acoso_sexual,presencia_pandillas,expendedores_droga,guerrilla,hurto
Mujer,67,Trabajando,608840111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,seguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,3,3,3,Medellín,Cabecera,2.0,no,no,no,no,si,no,no,no,si,no,no,no
Hombre,85,Pensionado,608841111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,falta de educacion,disminuyo,aumento,aumento,aumento,aumento,aumento,disminuyo,aumento,disminuyo,disminuyo,5,3,9,Medellín,Cabecera,3.0,si,si,no,si,si,si,no,no,si,si,no,si
Mujer,64,Trabajando,608842111,Nada,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,no sabe,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,4,3,4,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,64,Ocio,608843111,Poco,Mucho,Mucho,Poco,Poco,Poco,Nada,Poco,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,3,2,2,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,si,si,no,no
Hombre,53,Trabajando,608844111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,el consumo de drogas,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,38,Trabajando,608845111,Mucho,Poco,Poco,Mucho,Mucho,Poco,Mucho,Poco,4,4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,el consumo de drogas,aumento,no sabe,no sabe,aumento,aumento,disminuyo,no sabe,aumento,no sabe,no sabe,4,4,4,Medellín,Cabecera,2.0,si,no,no,no,no,no,no,no,no,no,no,si
Mujer,40,Trabajando,608846111,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,seguro,inseguro,inseguro,seguro,ley poco dura contra delincuentes,aumento,no sabe,aumento,aumento,aumento,aumento,no sabe,aumento,aumento,aumento,4,4,4,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,41,Trabajando,608847111,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,no sabe,no sabe,no sabe,5,4,4,Medellín,Cabecera,2.0,no,no,no,si,no,no,no,no,no,no,no,no
Mujer,66,Trabajando,608848111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,seguro,desempleo,disminuyo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,4,3,3,Medellín,Cabecera,3.0,no,no,no,si,si,si,no,no,si,si,no,si
Mujer,58,Oficios del hogar,608849111,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,seguro,inseguro,inseguro,inseguro,desempleo,aumento,disminuyo,aumento,aumento,aumento,disminuyo,aumento,no sabe,no sabe,no sabe,5,4,9,Medellín,Cabecera,2.0,no,no,no,si,no,no,no,no,no,no,no,no
Mujer,37,Oficios del hogar,608850111,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,aumento,no sabe,no sabe,5,5,5,Medellín,Cabecera,2.0,no,no,no,no,si,no,no,no,no,no,no,si
Mujer,64,Oficios del hogar,608851111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,no vivia antes en la ciudad en ese periodo,si,inseguro,seguro,seguro,seguro,seguro,falta de educacion,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,4,5,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,82,Oficios del hogar,608852111,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,aumento,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,disminuyo,no sabe,disminuyo,aumento,aumento,no sabe,disminuyo,no sabe,no sabe,5,4,4,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,51,Trabajando,608853111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,no frecuenta puentes y peatonales,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,4,4,4,Medellín,Cabecera,3.0,no,no,no,si,si,no,no,no,no,si,no,si
Mujer,83,Oficios del hogar,608854111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,no frecuenta parques,seguro,seguro,no frecuenta puentes y peatonales,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,aumento,4,4,9,Medellín,Cabecera,3.0,si,si,no,si,si,no,no,no,si,si,no,si
Mujer,87,Oficios del hogar,608855111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,seguro,no frecuenta puentes y peatonales,desempleo,aumento,aumento,disminuyo,aumento,disminuyo,aumento,no sabe,aumento,no sabe,no sabe,4,3,3,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,si,no,si
Hombre,34,Trabajando,608856111,Nada,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,no frecuenta puentes y peatonales,desempleo,aumento,no sabe,no sabe,aumento,aumento,aumento,aumento,disminuyo,no sabe,aumento,5,4,4,Medellín,Cabecera,3.0,no,no,si,no,si,no,no,no,no,no,no,si
Mujer,48,Trabajando,608857111,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,seguro,inseguro,disminuyo,si,seguro,seguro,seguro,seguro,seguro,falta de educacion,aumento,aumento,disminuyo,aumento,aumento,aumento,disminuyo,aumento,disminuyo,disminuyo,5,5,5,Medellín,Cabecera,3.0,no,no,no,si,si,si,no,si,no,no,no,si
Mujer,71,Oficios del hogar,608858111,Poco,Poco,Nada,Nada,Nada,Mucho,Poco,Poco,5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,inseguro,inseguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,aumento,4,3,3,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,si
Mujer,45,Oficios del hogar,608859111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,seguro,seguro,seguro,no frecuenta puentes y peatonales,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,4,3,3,Medellín,Cabecera,3.0,si,no,no,si,no,no,no,no,si,si,no,si
Mujer,32,Trabajando,608860111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,aumento,4,4,4,Medellín,Cabecera,3.0,no,si,no,si,si,no,no,no,si,si,no,si
Mujer,71,Oficios del hogar,608861111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,no frecuenta parques,seguro,no toma transporte publico,no frecuenta puentes y peatonales,falta de educacion,aumento,no sabe,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,aumento,4,4,4,Medellín,Cabecera,3.0,si,no,no,si,si,no,no,no,si,si,no,si
Mujer,58,Trabajando,608862111,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,inseguro,inseguro,falta de educacion,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,5,3,4,Medellín,Cabecera,3.0,si,si,no,si,si,no,no,si,si,si,no,si
Mujer,41,Oficios del hogar,608863111,Nada,Nada,Mucho,Nada,Nada,Poco,Nada,Nada,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,seguro,no frecuenta puentes y peatonales,desempleo,no sabe,no sabe,no sabe,aumento,disminuyo,aumento,no sabe,no sabe,no sabe,no sabe,4,1,4,Medellín,Cabecera,1.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,76,Oficios del hogar,608864111,Mucho,Mucho,Poco,Mucho,Poco,Mucho,Mucho,Mucho,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Medellín,Cabecera,1.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,42,Trabajando,608865111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,desempleo,no sabe,no sabe,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Medellín,Cabecera,1.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,55,Trabajando,608866111,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Poco,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,inseguro,inseguro,inseguro,seguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,disminuyo,no sabe,no sabe,5,4,5,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,26,Oficios del hogar,608867111,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Mucho,Nada,4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,seguro,inseguro,siguio igual,si,inseguro,no frecuenta parques,inseguro,inseguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,no sabe,aumento,5,4,5,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,84,Incapacitado permanente para trabajar,608868111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,2,2,3,Medellín,Cabecera,2.0,no,no,no,si,no,no,no,no,no,no,no,no
Hombre,63,Ocio,608869111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,no frecuenta puentes y peatonales,falta de vigilacia policial,disminuyo,disminuyo,no sabe,aumento,aumento,disminuyo,no sabe,no sabe,disminuyo,no sabe,3,1,1,Medellín,Cabecera,3.0,no,no,si,si,si,no,no,no,si,si,no,si
Hombre,72,Trabajando,608870111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,seguro,desempleo,aumento,no sabe,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,4,3,3,Medellín,Cabecera,3.0,no,no,no,si,si,no,no,no,no,no,no,no
Mujer,42,Trabajando,608871111,Mucho,Poco,Mucho,Poco,Mucho,Poco,Nada,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,no sabe,no sabe,aumento,aumento,disminuyo,no sabe,no sabe,no sabe,no sabe,5,4,4,Medellín,Cabecera,3.0,si,no,no,si,si,no,no,no,no,no,no,si
Hombre,92,Pensionado,608872111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,aumento,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,4,3,3,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,si
Mujer,47,Trabajando,608873111,Poco,Poco,Mucho,Mucho,Poco,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,inseguro,inseguro,inseguro,seguro,el consumo de drogas,aumento,disminuyo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,4,3,3,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,68,Pensionado,608874111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,4,5,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,si
Hombre,37,Trabajando,608875111,Poco,Nada,Poco,Nada,Poco,Poco,Poco,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,seguro,seguro,inseguro,seguro,desempleo,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,aumento,3,4,4,Medellín,Cabecera,3.0,no,no,no,no,si,no,no,no,no,si,no,no
Mujer,57,Trabajando,609570111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,no sabe,no sabe,aumento,no sabe,no sabe,3,1,2,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,si
Mujer,70,Oficios del hogar,609571111,Mucho,Mucho,Mucho,Poco,Nada,Nada,Nada,Nada,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,3,5,Bogotá,Cabecera,2.0,si,si,no,si,si,no,no,no,no,no,no,si
Hombre,46,Trabajando,609572111,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,4,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,siguio igual,no,seguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,4,4,4,Bogotá,Cabecera,2.0,no,no,no,si,si,si,no,no,si,si,no,si
Mujer,49,Trabajando,609573111,Mucho,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,falta de educacion,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,4,4,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,si,no,si
Hombre,60,Trabajando,609574111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,aumento,disminuyo,aumento,aumento,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,2.0,no,no,no,si,si,no,no,no,si,si,no,si
Mujer,43,Trabajando,609575111,Poco,Nada,Nada,Poco,Poco,Poco,Nada,Nada,2,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,seguro,falta de vigilacia policial,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,3,2,3,Bogotá,Cabecera,2.0,no,no,no,si,si,no,no,no,si,si,no,si
Hombre,43,Trabajando,609576111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,inseguro,seguro,seguro,dar papaya,no sabe,no sabe,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,5,2,4,Bogotá,Cabecera,2.0,no,no,no,no,si,si,no,no,no,no,no,si
Hombre,33,Buscando trabajo,609577111,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Nada,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,desempleo,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,disminuyo,disminuyo,no sabe,3,3,1,Bogotá,Cabecera,2.0,no,no,no,si,no,no,no,no,no,no,no,si
Mujer,68,Oficios del hogar,609578111,Nada,Poco,Nada,Poco,Poco,Poco,Nada,Poco,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,seguro,seguro,seguro,seguro,desempleo,disminuyo,no sabe,no sabe,disminuyo,aumento,disminuyo,no sabe,disminuyo,no sabe,no sabe,5,3,1,Bogotá,Cabecera,1.0,no,no,no,si,si,no,no,no,no,si,no,no
Hombre,33,Buscando trabajo,609579111,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,si,inseguro,seguro,seguro,seguro,seguro,falta de educacion,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,5,5,3,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,63,Trabajando,609580111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,seguro,no frecuenta puentes y peatonales,falta de vigilacia policial,disminuyo,disminuyo,disminuyo,no sabe,no sabe,aumento,aumento,no sabe,no sabe,aumento,4,4,4,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,27,Trabajando,609581111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,seguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,4,4,4,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,60,Trabajando,609582111,Mucho,Mucho,Nada,Poco,Nada,Poco,Mucho,Mucho,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,si,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,aumento,3,3,2,Bogotá,Cabecera,2.0,si,no,si,si,si,si,no,no,si,si,no,si
Mujer,54,Oficios del hogar,609584111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,falta de vigilacia policial,aumento,no sabe,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,3,3,3,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,74,Pensionado,609585111,Poco,Nada,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,desempleo,aumento,aumento,disminuyo,no sabe,disminuyo,disminuyo,no sabe,no sabe,disminuyo,no sabe,5,4,5,Bogotá,Cabecera,3.0,no,no,no,no,si,no,no,no,si,si,no,si
Hombre,84,Pensionado,609586111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,seguro,seguro,seguro,seguro,seguro,desempleo,aumento,no sabe,no sabe,aumento,aumento,no sabe,no sabe,aumento,no sabe,no sabe,3,3,2,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,81,Pensionado,609587111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,falta de vigilacia policial,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,2,2,2,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,30,Trabajando,609588111,Poco,Poco,Poco,Poco,Nada,Nada,Mucho,Mucho,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,seguro,seguro,seguro,seguro,seguro,desempleo,aumento,no sabe,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,2,2,2,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,si,no,si
Mujer,62,Oficios del hogar,609589111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,seguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,aumento,no sabe,no sabe,2,2,2,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,48,Trabajando,609590111,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Mucho,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,falta de vigilacia policial,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,3,3,2,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,59,Trabajando,609591111,Nada,Nada,Nada,Nada,Poco,Nada,Nada,Poco,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,seguro,seguro,seguro,seguro,seguro,desempleo,disminuyo,disminuyo,aumento,disminuyo,aumento,aumento,no sabe,aumento,disminuyo,disminuyo,5,4,5,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Mujer,76,Oficios del hogar,609592111,Mucho,Poco,Nada,Nada,Nada,Poco,Poco,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,no frecuenta parques,seguro,no toma transporte publico,seguro,ley poco dura contra delincuentes,no sabe,aumento,disminuyo,aumento,aumento,aumento,aumento,aumento,no sabe,disminuyo,4,4,9,Bogotá,Cabecera,2.0,no,no,no,si,si,no,no,no,si,si,no,si
