DIRECTORIO,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia
605874,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605874,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605874,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605875,Mucho,Poco,Poco,Mucho,Poco,Poco,Mucho,Poco,3,4,0
605875,Mucho,Nada,Nada,Mucho,Mucho,Mucho,Mucho,Nada,5,4,1
605876,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605877,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605877,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605877,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605878,Mucho,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,5,5,0
605878,Mucho,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,5,5,0
605879,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,3,0
605879,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,2,2,0
605879,Poco,Poco,Mucho,Poco,Poco,Mucho,Poco,Poco,1,3,0
605879,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605880,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605880,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605881,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605881,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605882,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,2,2,0
605882,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605882,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
605882,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
605883,Nada,Nada,Nada,Nada,Nada,Nada,Poco,Nada,2,1,1
605884,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Nada,1,1,0
605884,Poco,Mucho,Poco,Nada,Nada,Poco,Nada,Nada,1,1,0
605885,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,5,5,0
605886,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605887,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
605887,Mucho,Mucho,Nada,Poco,Poco,Poco,Mucho,Poco,4,4,0
605888,Poco,Nada,Nada,Poco,Mucho,Mucho,Nada,Poco,3,1,0
605888,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605889,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
605889,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605889,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605890,Poco,Nada,Nada,Nada,Nada,Mucho,Nada,Nada,3,3,0
605890,Poco,Nada,Nada,Nada,Nada,Mucho,Nada,Nada,3,3,0
605891,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605891,Nada,Poco,Poco,Poco,Poco,Poco,Nada,Nada,1,1,0
605892,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1
605892,Nada,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,1,1,0
605893,Poco,Mucho,Nada,Poco,Nada,Poco,Poco,Poco,3,2,0
605893,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605894,Poco,Poco,Nada,Nada,Nada,Mucho,Poco,Poco,3,1,0
605895,Mucho,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,3,4,0
605895,Mucho,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,4,4,0
605896,Nada,Poco,Poco,Poco,Poco,Nada,Nada,Poco,2,1,0
605897,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605897,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,3,0
605898,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605899,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605899,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605899,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605900,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605900,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605900,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
605901,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605901,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
605902,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,Mucho,3,3,0
605902,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Poco,Mucho,3,3,0
605902,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
605902,Mucho,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,3,3,0
605902,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605903,Mucho,Mucho,Mucho,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
605903,Mucho,Poco,Mucho,Poco,Poco,Mucho,Mucho,Poco,3,4,0
605904,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,3,4,0
605904,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,4,0
605905,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605905,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,3,4,0
605906,Mucho,Poco,Poco,Poco,Nada,Mucho,Mucho,Mucho,3,4,0
605906,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
605907,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605908,Poco,Poco,Poco,Poco,Poco,Mucho,Nada,Nada,2,2,0
605908,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,1,1,0
605908,Mucho,Poco,Poco,Poco,Poco,Mucho,Nada,Nada,3,4,0
605909,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Poco,5,5,0
605909,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
605910,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Nada,1,1,0
605910,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Nada,3,2,0
605910,Poco,Poco,Poco,Nada,Nada,Mucho,Poco,Nada,3,2,0
605910,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1
605911,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605911,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605911,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605911,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605911,Poco,Poco,Poco,Poco,Nada,Nada,Poco,Poco,3,3,0
605912,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,4,4,0
605912,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605913,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Poco,5,4,0
605913,Mucho,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,4,5,0
605914,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,1
605914,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605915,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,4,4,0
605915,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Poco,3,4,0
605916,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605916,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605916,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605917,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605917,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605918,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605919,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605919,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605919,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605919,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605920,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605920,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605920,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
605921,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605922,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
605922,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
605923,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,1
605923,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
605924,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,1,1,0
605925,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605925,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605925,Poco,Nada,Nada,Poco,Nada,Nada,Poco,Nada,3,3,0
605925,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605926,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,3,3,0
605926,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605926,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
605927,Poco,Poco,Nada,Poco,Poco,Poco,Nada,Nada,3,3,0
605927,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605928,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Nada,3,3,0
605928,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605928,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605929,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605929,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
605930,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605930,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605931,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Nada,3,3,0
605931,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,3,3,0
605932,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Poco,3,5,0
605932,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
605932,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,3,3,0
605933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
605934,Mucho,Poco,Poco,Nada,Nada,Poco,Poco,Poco,4,4,0
605934,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Nada,4,3,0
605935,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,5,0
605935,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
605936,Poco,Nada,Poco,Nada,Nada,Nada,Poco,Poco,1,2,0
605936,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
605937,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
605937,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605937,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605937,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,3,0
605938,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,3,0
605939,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,4,4,0
605940,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,3,2,0
605940,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,2,0
605941,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,Poco,3,3,0
605942,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605942,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,2,2,0
605943,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
605944,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,Poco,4,2,0
605945,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,5,0
605945,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,5,0
605946,Poco,Poco,Poco,Nada,Nada,Mucho,Mucho,Poco,1,1,0
605947,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
605947,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
605948,Nada,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,1,0
605948,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,2,2,0
605949,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,4,0
605949,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
605950,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605950,Poco,Poco,Nada,Poco,Nada,Nada,Nada,Nada,3,3,0
605950,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,3,2,0
605951,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,2,2,0
605951,Nada,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
605952,Poco,Poco,Nada,Poco,Poco,Poco,Nada,Poco,3,3,0
605952,Nada,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,1,0
605953,Mucho,Poco,Poco,Poco,Poco,Nada,Nada,Nada,4,4,0
605953,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Nada,3,3,0
605954,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605954,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605954,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605955,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,2,0
605955,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
605956,Nada,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605956,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
605956,Nada,Nada,Poco,Nada,Nada,Poco,Nada,Nada,2,2,0
605957,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
605957,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,2,1,0
605957,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
605958,Mucho,Poco,Nada,Nada,Mucho,Poco,Poco,Poco,5,5,1
605958,Poco,Poco,Nada,Poco,Poco,Mucho,Nada,Poco,2,1,0
605959,Poco,Poco,Poco,Nada,Poco,Nada,Poco,Poco,3,4,0
605959,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Nada,3,3,0
605960,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605960,Poco,Nada,Nada,Poco,Poco,Poco,Poco,Poco,3,2,1
605961,Nada,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605961,Poco,Poco,Nada,Poco,Poco,Poco,Nada,Poco,3,3,0
605962,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605963,Poco,Nada,Poco,Nada,Nada,Poco,Nada,Nada,3,3,1
605963,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,1,1
605964,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
605964,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
605964,Poco,Poco,Poco,Mucho,Poco,Poco,Nada,Nada,3,3,0
605964,Poco,Poco,Nada,Mucho,Mucho,Mucho,Poco,Poco,3,3,0
605965,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,3,4,0
605965,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,3,3,0
605965,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
605966,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Nada,3,2,0
605967,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605967,Mucho,Mucho,Mucho,Mucho,Nada,Mucho,Mucho,Nada,4,4,0
605967,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
605967,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,2,0
605968,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605969,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Nada,2,2,0
605969,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
605969,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
605970,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
605971,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605971,Mucho,Mucho,Nada,Nada,Nada,Nada,Poco,Nada,3,4,0
605972,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605972,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
605972,Nada,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,2,0
605972,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
605973,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,1
605974,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,2,2,0
605974,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,2,0
605975,Nada,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,2,2,0
605976,Poco,Poco,Nada,Mucho,Poco,Poco,Poco,Poco,3,3,0
605977,Poco,Nada,Poco,Poco,Poco,Mucho,Nada,Nada,2,2,1
605977,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Nada,3,4,0
605978,Mucho,Poco,Poco,Nada,Nada,Nada,Poco,Poco,4,4,0
605978,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,4,3,0
605978,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
605979,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
605979,Mucho,Poco,Nada,Poco,Poco,Poco,Poco,Poco,2,4,0
605980,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
605981,Poco,Poco,Nada,Poco,Nada,Nada,Poco,Nada,3,3,1
605981,Mucho,Poco,Poco,Poco,Nada,Nada,Nada,Nada,3,3,1
605982,Poco,Poco,Poco,Nada,Nada,Mucho,Nada,Poco,3,3,0
605982,Poco,Poco,Poco,Poco,Nada,Mucho,Nada,Poco,3,3,0
605983,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605983,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,2,0
605983,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
605984,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,1,0
605985,Mucho,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
605986,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
605987,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605987,Mucho,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0
605988,Poco,Poco,Nada,Nada,Poco,Mucho,Nada,Nada,3,1,0
605989,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
605989,Poco,Poco,Nada,Nada,Poco,Poco,Poco,Poco,2,3,0
605989,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Nada,2,1,0
605990,Poco,Poco,Nada,Mucho,Poco,Mucho,Poco,Nada,3,3,0
605990,Poco,Mucho,Mucho,Poco,Poco,Mucho,Poco,Poco,2,1,0
605991,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
605992,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1
605993,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Nada,3,4,0
605993,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
605994,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
605995,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,2,2,1
605995,Poco,Mucho,Poco,Poco,Poco,Mucho,Nada,Poco,3,2,0
605996,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Mucho,1,1,0
605996,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
605997,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,1
605997,Poco,Nada,Nada,Poco,Nada,Poco,Poco,Poco,1,1,0
605997,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Mucho,3,2,0
605998,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
605999,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,4,4,0
606000,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
606001,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,2,0
606001,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,2,1,0
606001,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
606001,Nada,Poco,Nada,Poco,Poco,Poco,Poco,Poco,2,1,0
606001,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
606002,Poco,Poco,Nada,Mucho,Mucho,Poco,Poco,Poco,2,2,0
606003,Mucho,Poco,Nada,Mucho,Poco,Poco,Poco,Poco,4,5,0
606003,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,5,5,0
606004,Nada,Mucho,Nada,Nada,Nada,Mucho,Nada,Nada,3,1,1
606005,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,4,3,0
606006,Poco,Mucho,Nada,Nada,Nada,Nada,Poco,Poco,3,2,1
606006,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
606007,Poco,Nada,Poco,Nada,Nada,Poco,Poco,Nada,2,2,1
606008,Poco,Nada,Nada,Poco,Poco,Poco,Poco,Poco,3,4,1
606009,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Mucho,2,3,1
606009,Nada,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,2,0
606010,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Poco,2,3,0
606010,Poco,Poco,Poco,Poco,Nada,Poco,Nada,Poco,3,3,0
606010,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
606011,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
606012,Poco,Nada,Nada,Poco,Nada,Poco,Poco,Poco,3,3,1
606012,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,2,0
606012,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,3,2,0
606012,Poco,Mucho,Mucho,Nada,Nada,Mucho,Mucho,Nada,3,3,0
606013,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Poco,2,1,0
606013,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
606013,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Poco,3,3,0
606014,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,2,0
606015,Poco,Nada,Poco,Poco,Nada,Nada,Nada,Nada,2,2,1
606015,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
606015,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
606016,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,4,1,0
606017,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,4,0
606018,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
606018,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
606019,Poco,Poco,Poco,Nada,Nada,Mucho,Mucho,Mucho,3,3,0
606020,Poco,Mucho,Nada,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
606020,Nada,Mucho,Poco,Poco,Nada,Mucho,Mucho,Mucho,3,3,0
606021,Nada,Nada,Poco,Nada,Nada,Poco,Nada,Poco,1,1,1
606021,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
606021,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
606022,Poco,Mucho,Poco,Poco,Poco,Nada,Poco,Poco,2,1,0
606023,Poco,Mucho,Nada,Poco,Mucho,Nada,Poco,Poco,3,2,0
606023,Poco,Poco,Nada,Nada,Nada,Mucho,Nada,Nada,1,1,0
606023,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
606024,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,2,0
606024,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
606024,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,1,0
606024,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
606024,Poco,Mucho,Nada,Nada,Nada,Poco,Nada,Nada,2,1,0
606024,Nada,Poco,Nada,Poco,Nada,Poco,Nada,Poco,2,1,0
606025,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Poco,3,3,0
606026,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,2,4,0
606026,Poco,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,2,3,0
606027,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Nada,3,4,1
606028,Poco,Poco,Nada,Poco,Nada,Nada,Nada,Nada,3,3,1
606028,Poco,Poco,Nada,Poco,Nada,Nada,Nada,Nada,3,3,0
606029,Poco,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
606029,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
606029,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,3,4,0
606030,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
606030,Poco,Nada,Poco,Poco,Poco,Nada,Poco,Poco,3,2,0
606031,Mucho,Mucho,Nada,Mucho,Mucho,Mucho,Mucho,Poco,2,3,0
606031,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Mucho,4,3,0
606032,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
606032,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
