DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Ciudad,Clase,Estrato
641346,235,1,1,1,79.532751755,Bucaramanga,Cabecera,6.0
641347,235,1,1,1,77.609720341,Bucaramanga,Cabecera,6.0
641348,235,1,1,1,82.856548739,Bucaramanga,Cabecera,6.0
641349,235,1,1,1,61.771606212,Bucaramanga,Cabecera,6.0
641350,235,1,1,1,68.740152793,Bucaramanga,Cabecera,6.0
641351,235,1,1,1,68.668233503,Bucaramanga,Cabecera,6.0
641352,235,1,1,1,77.609720341,Bucaramanga,Cabecera,6.0
641353,235,1,1,1,77.609720341,Bucaramanga,Cabecera,6.0
641354,235,1,1,1,70.11322944,Bucaramanga,Cabecera,6.0
641355,235,1,1,1,104.47462354,Bucaramanga,Cabecera,6.0
641356,235,1,1,1,90.065336301,Bucaramanga,Cabecera,6.0
641357,235,1,1,1,125.4289434,Bucaramanga,Cabecera,6.0
641358,235,1,1,1,102.62625113,Bucaramanga,Cabecera,6.0
641359,235,1,1,1,111.53766176,Bucaramanga,Cabecera,6.0
641360,235,1,1,1,107.06331967,Bucaramanga,Cabecera,6.0
641361,235,1,1,1,85.255757041,Bucaramanga,Cabecera,6.0
641362,235,1,1,1,82.165159919,Bucaramanga,Cabecera,6.0
641363,235,1,1,1,102.7596961,Bucaramanga,Cabecera,6.0
641364,235,1,1,1,102.62625113,Bucaramanga,Cabecera,6.0
641365,235,1,1,1,114.58752162,Bucaramanga,Cabecera,6.0
641366,235,1,1,1,102.7596961,Bucaramanga,Cabecera,6.0
641367,235,1,1,1,115.07853992,Bucaramanga,Cabecera,6.0
641368,235,1,1,1,79.07805738,Bucaramanga,Cabecera,6.0
641369,235,1,1,1,105.88422735,Bucaramanga,Cabecera,6.0
641370,235,1,1,1,110.46215522,Bucaramanga,Cabecera,6.0
641371,235,1,1,1,87.321458802,Bucaramanga,Cabecera,6.0
641372,235,1,1,1,110.46215522,Bucaramanga,Cabecera,6.0
641373,235,1,1,1,92.766874357,Bucaramanga,Cabecera,4.0
641374,235,1,1,1,77.574898962,Bucaramanga,Cabecera,4.0
641375,235,1,1,1,95.814469557,Bucaramanga,Cabecera,6.0
641376,235,1,1,1,78.188701343,Bucaramanga,Cabecera,6.0
641377,235,1,1,1,86.812385674,Bucaramanga,Cabecera,6.0
641378,235,1,1,1,86.812385674,Bucaramanga,Cabecera,6.0
641379,235,1,1,1,86.559542519,Bucaramanga,Cabecera,6.0
641380,235,1,1,1,100.70620878,Bucaramanga,Cabecera,6.0
641381,235,1,1,1,132.92911496,Bucaramanga,Cabecera,6.0
641382,235,1,1,1,102.97099198,Bucaramanga,Cabecera,6.0
641383,235,1,1,1,79.643439068,Bucaramanga,Cabecera,4.0
641384,235,1,1,1,112.36369072,Bucaramanga,Cabecera,6.0
641385,235,1,1,1,121.50215089,Bucaramanga,Cabecera,6.0
641386,235,1,1,1,123.69049179,Bucaramanga,Cabecera,6.0
641387,235,1,1,1,103.56609363,Bucaramanga,Cabecera,6.0
641388,235,1,1,1,135.11745587,Bucaramanga,Cabecera,5.0
641389,235,1,1,1,132.92911496,Bucaramanga,Cabecera,6.0
641390,235,1,1,1,106.81063016,Bucaramanga,Cabecera,6.0
641391,235,1,1,1,83.41963661,Bucaramanga,Cabecera,6.0
641392,235,1,1,1,96.564703364,Bucaramanga,Cabecera,6.0
641393,235,1,1,1,109.13866923,Bucaramanga,Cabecera,6.0
641394,235,1,1,1,104.50351727,Bucaramanga,Cabecera,6.0
641395,235,1,1,1,109.13866923,Bucaramanga,Cabecera,6.0
641396,235,1,1,1,113.77382119,Bucaramanga,Cabecera,6.0
641397,235,1,1,1,114.58613263,Bucaramanga,Cabecera,6.0
641398,235,1,1,1,104.23890991,Bucaramanga,Cabecera,6.0
641399,235,1,1,1,99.499641463,Bucaramanga,Cabecera,4.0
641400,235,1,1,1,87.423330803,Bucaramanga,Cabecera,5.0
641401,235,1,1,1,71.310428631,Bucaramanga,Cabecera,4.0
641402,235,1,1,1,64.442296824,Bucaramanga,Cabecera,4.0
641404,235,1,1,1,71.57947658,Bucaramanga,Cabecera,4.0
641406,235,1,1,1,77.609720341,Bucaramanga,Cabecera,4.0
641407,235,1,1,1,95.098817937,Bucaramanga,Cabecera,4.0
641408,235,1,1,1,70.502707901,Bucaramanga,Cabecera,4.0
641409,235,1,1,1,141.53145258,Bucaramanga,Cabecera,1.0
641410,235,1,1,1,131.1529831,Bucaramanga,Cabecera,1.0
641411,235,1,1,1,128.05957952,Bucaramanga,Cabecera,2.0
641412,235,1,1,1,86.866321235,Bucaramanga,Cabecera,1.0
641414,235,1,1,1,78.519877295,Bucaramanga,Cabecera,1.0
641415,235,1,1,1,98.495592399,Bucaramanga,Cabecera,1.0
641416,235,1,1,1,128.83295341,Bucaramanga,Cabecera,1.0
641417,235,1,1,1,90.981338981,Bucaramanga,Cabecera,3.0
641418,235,1,1,1,95.488443858,Bucaramanga,Cabecera,3.0
641419,235,1,1,1,81.519462508,Bucaramanga,Cabecera,3.0
641420,235,1,1,1,94.686920374,Bucaramanga,Cabecera,4.0
641421,235,1,1,1,99.415939694,Bucaramanga,Cabecera,4.0
641422,235,1,1,1,87.551637688,Bucaramanga,Cabecera,4.0
641423,235,1,1,1,96.432351286,Bucaramanga,Cabecera,4.0
641424,235,1,1,1,78.336342112,Bucaramanga,Cabecera,1.0
641425,235,1,1,1,70.468227894,Bucaramanga,Cabecera,1.0
641426,235,1,1,1,82.207756879,Bucaramanga,Cabecera,1.0
641427,235,1,1,1,92.673892785,Bucaramanga,Cabecera,1.0
641428,235,1,1,1,81.926141142,Bucaramanga,Cabecera,1.0
641429,235,1,1,1,144.50582264,Bucaramanga,Cabecera,3.0
641430,235,1,1,1,108.10261,Bucaramanga,Cabecera,3.0
641431,235,1,1,1,123.60591632,Bucaramanga,Cabecera,3.0
641432,235,1,1,1,136.93990125,Bucaramanga,Cabecera,4.0
641433,235,1,1,1,130.8953801,Bucaramanga,Cabecera,3.0
641434,235,1,1,1,123.60591632,Bucaramanga,Cabecera,3.0
641435,235,1,1,1,123.93054123,Bucaramanga,Cabecera,3.0
641436,235,1,1,1,879.2595831,0,Cabecera,1.0
641440,235,1,1,1,612.04772683,0,Cabecera,1.0
641443,235,1,1,1,700.11430609,0,Cabecera,1.0
641444,235,1,1,1,722.56910798,0,Cabecera,1.0
641446,235,1,1,1,601.95792703,0,Cabecera,1.0
641447,235,1,1,1,707.4768098,0,Cabecera,1.0
641448,235,1,1,1,594.18332827,0,Cabecera,1.0
641449,235,1,1,1,589.04211566,0,Cabecera,1.0
641450,235,1,1,1,628.50442568,0,Cabecera,1.0
641451,235,1,1,1,656.88100726,0,Cabecera,1.0
641452,235,1,1,1,507.98806256,0,Cabecera,1.0
641453,235,1,1,1,535.87439051,0,Cabecera,1.0
641455,235,1,1,1,526.229497,0,Cabecera,2.0
641456,235,1,1,1,611.60282054,0,Cabecera,1.0
641457,235,1,1,1,585.2050916,0,Cabecera,1.0
641459,235,1,1,1,2182.3256139,0,Centro poblado y rur,1.0
641460,235,1,1,1,1706.1719589,0,Centro poblado y rur,1.0
641461,235,1,1,1,2182.3256139,0,Centro poblado y rur,1.0
641462,235,1,1,1,4320.2707778,0,Centro poblado y rur,1.0
641463,235,1,1,1,3309.2812019,0,Centro poblado y rur,1.0
641464,235,1,1,1,2490.7763251,0,Centro poblado y rur,1.0
641465,235,1,1,1,2662.274852,0,Centro poblado y rur,1.0
641466,235,1,1,1,1974.4907364,0,Centro poblado y rur,1.0
641467,235,1,1,1,1758.9736313,0,Centro poblado y rur,1.0
641468,235,1,1,1,2182.3256139,0,Centro poblado y rur,1.0
641469,235,1,1,1,653.4113533,0,Cabecera,1.0
641470,235,1,1,1,708.02604752,0,Cabecera,1.0
641471,235,1,1,1,791.12207801,0,Cabecera,2.0
641472,235,1,1,1,749.16750107,0,Cabecera,1.0
641473,235,1,1,1,674.70184386,0,Cabecera,1.0
641475,235,1,1,1,653.4113533,0,Cabecera,1.0
641476,235,1,1,1,1706.1719589,0,Centro poblado y rur,1.0
641477,235,1,1,1,1396.3804933,0,Centro poblado y rur,1.0
641478,235,1,1,1,1253.4015394,0,Centro poblado y rur,1.0
641479,235,1,1,1,3082.3005628,0,Centro poblado y rur,1.0
641480,235,1,1,1,2182.3256139,0,Centro poblado y rur,1.0
641481,235,1,1,1,3271.8297078,0,Centro poblado y rur,1.0
641482,235,1,1,1,2318.520538,0,Centro poblado y rur,1.0
641483,235,1,1,1,2274.0095267,0,Centro poblado y rur,1.0
641484,235,1,1,1,1479.7867491,0,Centro poblado y rur,1.0
641485,235,1,1,1,1204.3554118,0,Centro poblado y rur,1.0
641486,235,1,1,1,799.85158527,0,Cabecera,1.0
641488,235,1,1,1,799.85158527,0,Cabecera,1.0
641489,235,1,1,1,80.20540294,Cucuta,Cabecera,4.0
641490,235,1,1,1,535.71660127,Cali,Cabecera,3.0
641491,235,1,1,1,267.53696912,Cali,Cabecera,1.0
641492,235,1,1,1,322.21375683,Cali,Cabecera,1.0
641493,235,1,1,1,234.14705242,Cali,Cabecera,2.0
641494,235,1,1,1,698.37323281,Cali,Cabecera,6.0
641495,235,1,1,1,394.48871595,Cali,Cabecera,5.0
641496,235,1,1,1,421.57340589,Cali,Cabecera,4.0
641497,235,1,1,1,421.57340589,Cali,Cabecera,4.0
641498,235,1,1,1,535.88882683,Cali,Cabecera,4.0
641499,235,1,1,1,411.80540277,Cali,Cabecera,2.0
641500,235,1,1,1,275.7921156,Cali,Cabecera,3.0
641501,235,1,1,1,212.9143948,Cali,Cabecera,3.0
641502,235,1,1,1,275.53878895,Cali,Cabecera,3.0
641503,235,1,1,1,296.54988878,Cali,Cabecera,2.0
641504,235,1,1,1,287.3622916,Cali,Cabecera,2.0
641505,235,1,1,1,356.71595883,Cali,Cabecera,3.0
641506,235,1,1,1,479.44734236,Cali,Cabecera,3.0
641507,235,1,1,1,393.8300315,Cali,Cabecera,2.0
641508,235,1,1,1,370.62486249,Cali,Cabecera,2.0
641509,235,1,1,1,281.02308462,Cali,Cabecera,5.0
641510,235,1,1,1,283.88585974,Cali,Cabecera,3.0
641511,235,1,1,1,322.38038307,Cali,Cabecera,3.0
641512,235,1,1,1,447.4841862,Cali,Cabecera,2.0
641513,235,1,1,1,285.37276706,Cali,Cabecera,4.0
641514,235,1,1,1,306.84629911,Cali,Cabecera,4.0
641515,235,1,1,1,379.86245367,Cali,Cabecera,2.0
641516,235,1,1,1,276.14210116,Cali,Cabecera,2.0
641517,235,1,1,1,652.60730421,Cali,Cabecera,5.0
641518,235,1,1,1,394.2859163,Cali,Cabecera,3.0
641519,235,1,1,1,390.42142634,Cali,Cabecera,3.0
641522,235,1,1,1,395.97091178,Cali,Cabecera,1.0
641523,235,1,1,1,544.55985712,Cali,Cabecera,1.0
641524,235,1,1,1,224.69868244,Cali,Cabecera,1.0
641525,235,1,1,1,315.59097276,Cali,Cabecera,4.0
641526,235,1,1,1,340.94842101,Cali,Cabecera,4.0
641527,235,1,1,1,356.71595883,Cali,Cabecera,4.0
641528,235,1,1,1,504.61228441,Cali,Cabecera,1.0
641529,235,1,1,1,354.85732467,Cali,Cabecera,4.0
641530,235,1,1,1,470.70141289,Cali,Cabecera,1.0
641531,235,1,1,1,411.02603325,Cali,Cabecera,1.0
641532,235,1,1,1,247.96248801,Cali,Cabecera,2.0
641533,235,1,1,1,321.04436294,Cali,Cabecera,5.0
641534,235,1,1,1,283.66589907,Cali,Cabecera,3.0
641535,235,1,1,1,303.23852386,Cali,Cabecera,1.0
641536,235,1,1,1,268.65031923,Cali,Cabecera,3.0
641537,235,1,1,1,291.85851177,Cali,Cabecera,1.0
641538,235,1,1,1,391.74696015,Cali,Cabecera,2.0
641539,235,1,1,1,473.14309956,Cali,Cabecera,3.0
641540,235,1,1,1,622.93300102,Cali,Cabecera,4.0
641541,235,1,1,1,741.79630944,0,Cabecera,1.0
641542,235,1,1,1,743.42955088,0,Cabecera,1.0
641543,235,1,1,1,325.4769932,Cali,Cabecera,2.0
641544,235,1,1,1,428.57328101,Cali,Cabecera,2.0
641545,235,1,1,1,523.72663451,Cali,Cabecera,2.0
641546,235,1,1,1,409.13810521,Cali,Cabecera,4.0
641547,235,1,1,1,386.85018449,Cali,Cabecera,2.0
641548,235,1,1,1,317.08085229,Cali,Cabecera,2.0
641549,235,1,1,1,280.52530912,Cali,Cabecera,2.0
641550,235,1,1,1,463.24912714,Cali,Cabecera,2.0
641551,235,1,1,1,329.44432221,Cali,Cabecera,2.0
641552,235,1,1,1,709.91184303,Cali,Cabecera,2.0
641553,235,1,1,1,354.85732467,Cali,Cabecera,5.0
641554,235,1,1,1,429.77704752,Cali,Cabecera,6.0
641555,235,1,1,1,315.59097276,Cali,Cabecera,6.0
641556,235,1,1,1,262.9924773,Cali,Cabecera,3.0
641557,235,1,1,1,1211.3542837,0,Cabecera,1.0
641558,235,1,1,1,387.16759465,Cali,Cabecera,6.0
641559,235,1,1,1,383.55787389,Cali,Cabecera,6.0
641560,235,1,1,1,312.2478718,Cali,Cabecera,6.0
641561,235,1,1,1,351.3792837,Cali,Cabecera,5.0
641562,235,1,1,1,348.82339999,Cali,Cabecera,5.0
641563,235,1,1,1,226.52314571,Cali,Cabecera,4.0
641564,235,1,1,1,298.19582692,Cali,Cabecera,2.0
641565,235,1,1,1,309.9028999,0,Cabecera,1.0
641566,235,1,1,1,364.05891998,0,Cabecera,1.0
641567,235,1,1,1,301.04830668,0,Cabecera,1.0
641568,235,1,1,1,610.26554089,0,Centro poblado y rur,1.0
641569,235,1,1,1,894.13478401,0,Centro poblado y rur,1.0
641570,235,1,1,1,830.38428202,0,Centro poblado y rur,1.0
641571,235,1,1,1,1039.7524395,0,Centro poblado y rur,1.0
641572,235,1,1,1,54.243970633,Pasto,Cabecera,2.0
641573,235,1,1,1,53.951182545,Pasto,Cabecera,3.0
641574,235,1,1,1,64.859297748,Pasto,Cabecera,2.0
641575,235,1,1,1,43.155429602,Pasto,Cabecera,2.0
641576,235,1,1,1,56.268121911,Pasto,Cabecera,3.0
641577,235,1,1,1,53.930646492,Pasto,Cabecera,2.0
641578,235,1,1,1,45.740595101,Pasto,Cabecera,2.0
641579,235,1,1,1,52.337093101,Pasto,Cabecera,1.0
641580,235,1,1,1,60.244531471,Pasto,Cabecera,1.0
641581,235,1,1,1,58.215024386,Pasto,Cabecera,3.0
641582,235,1,1,1,53.37583444,Pasto,Cabecera,3.0
641583,235,1,1,1,46.099150036,Pasto,Cabecera,3.0
641584,235,1,1,1,72.313127383,Pasto,Cabecera,4.0
641585,235,1,1,1,57.183550197,Pasto,Cabecera,3.0
641586,235,1,1,1,61.526444584,Pasto,Cabecera,2.0
641596,235,1,1,1,47.360268888,Pasto,Cabecera,3.0
641600,235,1,1,1,42.299430651,Pasto,Cabecera,2.0
641601,235,1,1,1,49.498675158,Pasto,Cabecera,2.0
641602,235,1,1,1,61.05538781,Pasto,Cabecera,1.0
641603,235,1,1,1,61.041392192,Pasto,Cabecera,1.0
641604,235,1,1,1,44.035063413,Pasto,Cabecera,2.0
641605,235,1,1,1,47.332228832,Pasto,Cabecera,1.0
641606,235,1,1,1,36.421341769,Pasto,Cabecera,3.0
641607,235,1,1,1,54.949849029,Pasto,Cabecera,
641608,235,1,1,1,56.399240869,Pasto,Cabecera,4.0
641609,235,1,1,1,39.525509828,Pasto,Cabecera,4.0
641610,235,1,1,1,74.372159016,Pasto,Cabecera,2.0
641611,235,1,1,1,55.643716591,Pasto,Cabecera,2.0
641612,235,1,1,1,59.151394424,Pasto,Cabecera,2.0
641613,235,1,1,1,64.859297748,Pasto,Cabecera,2.0
641614,235,1,1,1,56.759224318,Pasto,Cabecera,2.0
641615,235,1,1,1,105.07396579,Pasto,Cabecera,2.0
641616,235,1,1,1,50.079344932,Pasto,Cabecera,4.0
641617,235,1,1,1,63.958667077,Pasto,Cabecera,2.0
641618,235,1,1,1,71.268905222,Pasto,Cabecera,1.0
641619,235,1,1,1,74.044826042,Pasto,Cabecera,2.0
641620,235,1,1,1,63.503709405,Pasto,Cabecera,2.0
641621,235,1,1,1,61.577428358,Pasto,Cabecera,2.0
641622,235,1,1,1,72.622004157,Pasto,Cabecera,2.0
641623,235,1,1,1,77.350648366,Pasto,Cabecera,2.0
641625,235,1,1,1,69.37074526,Pasto,Cabecera,2.0
641626,235,1,1,1,60.695080363,Pasto,Cabecera,2.0
641627,235,1,1,1,80.326924403,Pasto,Cabecera,2.0
641628,235,1,1,1,69.03768778,Pasto,Cabecera,2.0
641629,235,1,1,1,51.316128812,Pasto,Cabecera,1.0
641630,235,1,1,1,75.076027817,Pasto,Cabecera,2.0
641631,235,1,1,1,53.951182545,Pasto,Cabecera,2.0
641632,235,1,1,1,60.695080363,Pasto,Cabecera,2.0
641633,235,1,1,1,61.05538781,Pasto,Cabecera,1.0
641634,235,1,1,1,46.025125187,Pasto,Cabecera,1.0
641635,235,1,1,1,59.163710717,Pasto,Cabecera,1.0
641636,235,1,1,1,53.951182545,Pasto,Cabecera,1.0
641637,235,1,1,1,60.123025032,Pasto,Cabecera,1.0
641638,235,1,1,1,50.079344932,Pasto,Cabecera,1.0
641639,235,1,1,1,60.987460135,Pasto,Cabecera,1.0
641640,235,1,1,1,68.756131881,Pasto,Cabecera,1.0
641641,235,1,1,1,55.602214429,Pasto,Cabecera,1.0
641642,235,1,1,1,49.046529587,Pasto,Cabecera,2.0
641643,235,1,1,1,62.370980392,Pasto,Cabecera,2.0
641644,235,1,1,1,46.051038116,Pasto,Cabecera,2.0
641645,235,1,1,1,49.570890491,Pasto,Cabecera,2.0
641646,235,1,1,1,80.09691312,Pasto,Cabecera,1.0
641647,235,1,1,1,51.495123799,Pasto,Cabecera,2.0
641648,235,1,1,1,59.352764812,Pasto,Cabecera,2.0
641649,235,1,1,1,58.962997953,Pasto,Cabecera,1.0
641650,235,1,1,1,71.583523876,Pasto,Cabecera,1.0
641651,235,1,1,1,61.114785632,Pasto,Cabecera,2.0
641652,235,1,1,1,47.630474498,Pasto,Cabecera,1.0
641653,235,1,1,1,45.526677211,Pasto,Cabecera,2.0
641654,235,1,1,1,41.841022897,Pasto,Cabecera,1.0
641655,235,1,1,1,53.759348608,Pasto,Cabecera,3.0
641656,235,1,1,1,64.027470732,Pasto,Cabecera,4.0
641658,235,1,1,1,65.128686915,Pasto,Cabecera,4.0
641659,235,1,1,1,58.855835504,Pasto,Cabecera,2.0
641660,235,1,1,1,53.37583444,Pasto,Cabecera,1.0
641661,235,1,1,1,55.504898009,Pasto,Cabecera,1.0
641662,235,1,1,1,53.951182545,Pasto,Cabecera,1.0
641663,235,1,1,1,53.930646492,Pasto,Cabecera,1.0
641664,235,1,1,1,43.825530549,Pasto,Cabecera,1.0
641665,235,1,1,1,63.218582918,Pasto,Cabecera,1.0
641666,235,1,1,1,47.42818641,Pasto,Cabecera,1.0
641667,235,1,1,1,58.539401812,Pasto,Cabecera,2.0
641668,235,1,1,1,66.442920968,Pasto,Cabecera,1.0
641669,235,1,1,1,53.177831276,Pasto,Cabecera,1.0
641670,235,1,1,1,56.447741693,Pasto,Cabecera,1.0
641671,235,1,1,1,45.071410439,Pasto,Cabecera,1.0
641672,235,1,1,1,48.512413549,Pasto,Cabecera,1.0
641673,235,1,1,1,46.877811289,Pasto,Cabecera,1.0
641675,235,1,1,1,47.154169753,Pasto,Cabecera,1.0
641676,235,1,1,1,52.842076095,Pasto,Cabecera,1.0
641677,235,1,1,1,58.783433975,Pasto,Cabecera,1.0
641678,235,1,1,1,49.046529587,Pasto,Cabecera,1.0
641679,235,1,1,1,53.150738008,Pasto,Cabecera,1.0
641680,235,1,1,1,61.657971911,Pasto,Cabecera,1.0
641683,235,1,1,1,56.447741693,Pasto,Cabecera,3.0
641684,235,1,1,1,50.079344932,Pasto,Cabecera,1.0
641685,235,1,1,1,50.079344932,Pasto,Cabecera,2.0
641686,235,1,1,1,61.612757955,Pasto,Cabecera,1.0
641687,235,1,1,1,60.271078482,Pasto,Cabecera,1.0
641688,235,1,1,1,57.607039033,Pasto,Cabecera,2.0
641689,235,1,1,1,60.271078482,Pasto,Cabecera,1.0
641690,235,1,1,1,61.05538781,Pasto,Cabecera,1.0
641691,235,1,1,1,61.03596096,Pasto,Cabecera,2.0
641692,235,1,1,1,73.344351148,Pasto,Cabecera,2.0
641693,235,1,1,1,56.946587814,Pasto,Cabecera,4.0
641694,235,1,1,1,64.036668506,Pasto,Cabecera,3.0
641695,235,1,1,1,77.073117922,Pasto,Cabecera,6.0
641696,235,1,1,1,53.951182545,Pasto,Cabecera,2.0
641697,235,1,1,1,60.695080363,Pasto,Cabecera,2.0
641698,235,1,1,1,61.739717477,Pasto,Cabecera,5.0
641700,235,1,1,1,46.877811289,Pasto,Cabecera,1.0
641701,235,1,1,1,52.189704785,Pasto,Cabecera,3.0
641702,235,1,1,1,53.951182545,Pasto,Cabecera,2.0
641703,235,1,1,1,53.902681721,Pasto,Cabecera,4.0
641704,235,1,1,1,51.588504706,Pasto,Cabecera,4.0
641705,235,1,1,1,54.735491874,Pasto,Cabecera,4.0
641706,235,1,1,1,65.081814644,Pasto,Cabecera,1.0
641707,235,1,1,1,60.271078482,Pasto,Cabecera,1.0
641708,235,1,1,1,56.447741693,Pasto,Cabecera,1.0
641710,235,1,1,1,36.820100149,Pasto,Cabecera,2.0
641711,235,1,1,1,43.788393499,Pasto,Cabecera,2.0
641713,235,1,1,1,59.546228037,Pasto,Cabecera,3.0
641714,235,1,1,1,59.945758384,Pasto,Cabecera,3.0
641715,235,1,1,1,75.487063602,Pasto,Cabecera,3.0
641716,235,1,1,1,46.572019509,Pasto,Cabecera,3.0
641717,235,1,1,1,46.440416442,Pasto,Cabecera,3.0
641718,235,1,1,1,46.025125187,Pasto,Cabecera,3.0
641719,235,1,1,1,62.719712992,Pasto,Cabecera,4.0
641720,235,1,1,1,46.572019509,Pasto,Cabecera,3.0
641721,235,1,1,1,49.298082061,Pasto,Cabecera,3.0
641722,235,1,1,1,51.316128812,Pasto,Cabecera,3.0
641723,235,1,1,1,52.393521947,Pasto,Cabecera,3.0
641724,235,1,1,1,50.802967524,Pasto,Cabecera,1.0
641725,235,1,1,1,52.842076095,Pasto,Cabecera,2.0
641726,235,1,1,1,53.591605233,Pasto,Cabecera,1.0
641728,235,1,1,1,45.071410439,Pasto,Cabecera,1.0
641730,235,1,1,1,43.624724532,Pasto,Cabecera,3.0
641731,235,1,1,1,46.572019509,Pasto,Cabecera,2.0
641738,235,1,1,1,47.434732335,Pasto,Cabecera,1.0
641739,235,1,1,1,62.436235945,Pasto,Cabecera,1.0
641740,235,1,1,1,50.863654261,Pasto,Cabecera,1.0
641741,235,1,1,1,45.268608769,Pasto,Cabecera,1.0
641742,235,1,1,1,44.514973273,Pasto,Cabecera,3.0
641745,235,1,1,1,65.081814644,Pasto,Cabecera,3.0
641746,235,1,1,1,59.01384979,Pasto,Cabecera,1.0
641747,235,1,1,1,49.140446382,Pasto,Cabecera,3.0
641748,235,1,1,1,54.735491874,Pasto,Cabecera,3.0
641749,235,1,1,1,59.338715703,Pasto,Cabecera,1.0
641750,235,1,1,1,49.448929752,Pasto,Cabecera,2.0
641751,235,1,1,1,66.916059635,Pasto,Cabecera,3.0
641752,235,1,1,1,39.129548433,Pasto,Cabecera,2.0
641753,235,1,1,1,47.154169753,Pasto,Cabecera,3.0
641757,235,1,1,1,37.350818685,Pasto,Cabecera,2.0
641758,235,1,1,1,37.350818685,Pasto,Cabecera,2.0
641760,235,1,1,1,51.221976585,Pasto,Cabecera,4.0
641761,235,1,1,1,48.556064291,Pasto,Cabecera,3.0
641763,235,1,1,1,45.844331704,Pasto,Cabecera,3.0
641764,235,1,1,1,51.229207535,Pasto,Cabecera,4.0
641765,235,1,1,1,53.476991463,Pasto,Cabecera,4.0
641766,235,1,1,1,29.044206653,Pasto,Cabecera,3.0
641770,235,1,1,1,63.350137975,Pasto,Cabecera,4.0
641771,235,1,1,1,71.183234767,Pasto,Cabecera,4.0
641773,235,1,1,1,46.554921164,Pasto,Cabecera,4.0
641774,235,1,1,1,73.307997888,Pasto,Cabecera,4.0
641777,235,1,1,1,57.546942864,Pasto,Cabecera,2.0
641780,235,1,1,1,52.086456988,Pasto,Cabecera,3.0
641782,235,1,1,1,54.073583544,Pasto,Cabecera,3.0
641783,235,1,1,1,56.19261235,Pasto,Cabecera,2.0
641784,235,1,1,1,69.095850162,Pasto,Cabecera,1.0
641788,235,1,1,1,53.018819767,Pasto,Cabecera,1.0
641789,235,1,1,1,58.215024386,Pasto,Cabecera,2.0
641790,235,1,1,1,65.081814644,Pasto,Cabecera,2.0
641791,235,1,1,1,73.391772355,Pasto,Cabecera,2.0
641792,235,1,1,1,52.393521947,Pasto,Cabecera,3.0
641793,235,1,1,1,74.847888496,Pasto,Cabecera,3.0
641794,235,1,1,1,73.566868044,Pasto,Cabecera,3.0
641795,235,1,1,1,77.073117922,Pasto,Cabecera,4.0
641796,235,1,1,1,70.559677116,Pasto,Cabecera,2.0
641797,235,1,1,1,65.491902434,Pasto,Cabecera,2.0
641799,235,1,1,1,48.038250996,Pasto,Cabecera,3.0
641800,235,1,1,1,37.350818685,Pasto,Cabecera,2.0
641805,235,1,1,1,59.009105909,Pasto,Cabecera,4.0
641806,235,1,1,1,50.245185511,Pasto,Cabecera,1.0
641822,235,1,1,1,459.11181615,0,Cabecera,3.0
641824,235,1,1,1,425.03856745,0,Cabecera,4.0
641825,235,1,1,1,584.73872459,0,Cabecera,4.0
641827,235,1,1,1,653.69631635,0,Cabecera,1.0
641828,235,1,1,1,1503.6484643,0,Cabecera,1.0
641829,235,1,1,1,1840.5274732,0,Cabecera,1.0
641834,235,1,1,1,843.79824033,0,Cabecera,2.0
641850,235,1,1,1,163.65936755,Manizales,Cabecera,3.0
641861,235,1,1,1,76.56680337,Manizales,Cabecera,3.0
641862,235,1,1,1,62.114680458,Manizales,Cabecera,2.0
641865,235,1,1,1,71.089173694,Manizales,Cabecera,6.0
641867,235,1,1,1,76.499815839,Manizales,Cabecera,3.0
641868,235,1,1,1,79.861732017,Manizales,Cabecera,2.0
641872,235,1,1,1,86.615949424,Manizales,Cabecera,3.0
641876,235,1,1,1,46.412698279,Manizales,Cabecera,5.0
641877,235,1,1,1,68.18641331,Manizales,Cabecera,3.0
641878,235,1,1,1,74.820475015,Manizales,Cabecera,3.0
641883,235,1,1,1,113.63085887,Manizales,Cabecera,3.0
641885,235,1,1,1,75.903323477,Manizales,Cabecera,3.0
641886,235,1,1,1,59.055523758,Manizales,Cabecera,3.0
641888,235,1,1,1,79.307594963,Manizales,Cabecera,3.0
641889,235,1,1,1,94.879154346,Manizales,Cabecera,3.0
641891,235,1,1,1,57.677482006,Manizales,Cabecera,2.0
641892,235,1,1,1,75.900405376,Manizales,Cabecera,3.0
641894,235,1,1,1,47.91703921,Manizales,Cabecera,1.0
641899,235,1,1,1,127.31916533,Manizales,Cabecera,2.0
641900,235,1,1,1,135.34475044,Manizales,Cabecera,2.0
641903,235,1,1,1,43.175250422,Manizales,Cabecera,2.0
641906,235,1,1,1,47.086208694,Manizales,Cabecera,2.0
641907,235,1,1,1,54.656027919,Manizales,Cabecera,2.0
641908,235,1,1,1,77.012268242,Manizales,Cabecera,2.0
641909,235,1,1,1,88.861467117,Manizales,Cabecera,2.0
641910,235,1,1,1,48.860609189,Manizales,Cabecera,2.0
641911,235,1,1,1,85.609187022,Manizales,Cabecera,2.0
641913,235,1,1,1,70.360184678,Manizales,Cabecera,3.0
641914,235,1,1,1,83.759421511,Manizales,Cabecera,2.0
641921,235,1,1,1,61.216752285,Manizales,Cabecera,2.0
